"Variable","Variable Label","Possible Values","Column Type","Column Name"
"CITIZEN","For which country do you hold/entitled to hold a passport","AFGHANISTAN , ALBANIA , ANTARCTICA , ALGERIA , AMERICAN SAMOA , ANDORRA , ANGOLA , ANTIGUA AND BARBUDA , AZERBAIJAN , ARGENTINA , AUSTRALIA , AUSTRIA , BAHAMAS, THE , BAHRAIN , BANGLADESH , ARMENIA , BARBADOS , BELGIUM , BERMUDA , BHUTAN , BOLIVIA , BOSNIA AND HERZEGOVINA , BOTSWANA , BOUVET ISLAND , BRAZIL , BELIZE , BRITISH INDIAN OCEAN TERRITORY , SOLOMON ISLANDS , BRITISH VIRGIN ISLANDS , BRUNEI (Brunei Darussalam) , BULGARIA , MYANMAR (BURMA) , BURUNDI , BELARUS , CAMBODIA , CAMEROON , CANADA , CAPE VERDE , CAYMAN ISLANDS , CENTRAL AFRICAN REPUBLIC , SRI LANKA , CHAD , CHILE , CHINA, PEOPLE'S REPUBLIC OF , CHINA (TAIWAN) , CHRISTMAS ISLAND , COCOS (KEELING) ISLANDS , COLOMBIA , COMOROS , MAYOTTE (Mahore) , CONGO (Congo-Brazzaville) , CONGO, DEMOCRATIC REPUBLIC OF (Congo-Kinsala , COOK ISLANDS , COSTA RICA , CROATIA , CUBA , CZECH REPUBLIC , BENIN , DENMARK , DOMINICA , DOMINICAN REPUBLIC , ECUADOR , EL SALVADOR , EQUATORIAL GUINEA , ETHIOPIA , ERITREA , ESTONIA , FAROE ISLANDS , FALKLAND ISLANDS , SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS , FIJI , FINLAND , ALAND ISLANDS , FRANCE , FRENCH GUIANA , FRENCH POLYNESIA , FRENCH SOUTHERN TERRITORIES , DJIBOUTI , GABON , GEORGIA , GAMBIA, THE , OCCUPIED PALESTINIAN TERRITORIES , GERMANY , GHANA , GIBRALTAR , KIRIBATI , GREECE (Hellenic Republic) , GREENLAND , GRENADA , GUADELOUPE , GUAM , GUATEMALA , GUINEA , GUYANA , HAITI , HEARD ISLAND AND MCDONALD ISLANDS , VATICAN CITY (Holy See) , HONDURAS , HONG KONG (Special Admin Region of China) , HUNGARY , ICELAND , INDIA (Bharat) , INDONESIA , IRAN , IRAQ , IRELAND , ISRAEL , ITALY , IVORY COAST (COTE D'IVOIRE) , JAMAICA , JAPAN , KAZAKHSTAN , JORDAN , KENYA , KOREA (NORTH) , KOREA (SOUTH) , KUWAIT , KYRGYSTAN (Kirgizia) , LAOS , LEBANON , LESOTHO , LATVIA , LIBERIA , LIBYA (Libyan Arab Jamahiriya) , LIECHTENSTEIN , LITHUANIA , LUXEMBOURG , MACAO (Special Admin Region of China) , MADAGASCAR (Malagasy Republic) , MALAWI , MALAYSIA , MALDIVES , MALI , MALTA , MARTINIQUE , MAURITANIA , MAURITIUS , MEXICO (United Mexican States) , MONACO , MONGOLIA , MOLDOVA , MONTENEGRO , MONTSERRAT , MOROCCO , MOZAMBIQUE , OMAN , NAMIBIA , NAURU , NEPAL , NETHERLANDS , Dutch West Indies (NETHERLANDS ANTILLES) , Curacao , ARUBA , St Maarten (Dutch part) , Bonaire, St Eustatius & Saba , NEW CALEDONIA , VANUATU , NEW ZEALAND , NICARAGUA , NIGER , NIGERIA , NIUE , NORFOLK ISLAND , NORWAY , NORTHERN MARIANA ISLANDS , UNITED STATES MINOR OUTLYING ISLANDS , MICRONESIA , MARSHALL ISLANDS , PALAU , PAKISTAN , PANAMA , PAPUA NEW GUINEA , PARAGUAY , PERU , PHILIPPINES , PITCAIRN, HENDERSON, DUCIE ANS OENO ISLANDS , POLAND , PORTUGAL , GUINEA-BISSAU , EAST TIMOR (Timor-Leste) , PUERTO RICO (Porto Rico) , QATAR , REUNION , ROMANIA , RUSSIA (Russian Federation) , RWANDA , St Barthelemy , ST HELENA , ST KITTS AND NEVIS , ANGUILLA , ST LUCIA , St Martin (French part) , ST PIERRE AND MIQUELON , ST VINCENT AND THE GRENADINES , SAN MARINO , SAO TOME AND PRINCIPE , SAUDI ARABIA , SENEGAL , SERBIA , SEYCHELLES , SIERRA LEONE , SINGAPORE , SLOVAKIA , VIETNAM , SLOVENIA , SOMALIA , SOUTH AFRICA , ZIMBABWE , SOUTH SUDAN , SUDAN , WESTERN SAHARA , SUDAN , SURINAM (Sranang) , SVALBARD AND JAN MAYEN , SWAZILAND , SWEDEN , SWITZERLAND (Swiss/Helvetic Confederation) , SYRIA (Syrian Arab Republic) , TAJIKISTAN , THAILAND , TOGO , TOKELAU , TONGA , TRINIDAD AND TOBAGO , UNITED ARAB EMIRATES , TUNISIA (Tunisian Republic) , TURKEY , TURKMENISTAN (Turkmania) , TURKS AND CAICOS ISLANDS , TUVALU , UGANDA , UKRAINE , MACEDONIA , EGYPT , GUERNSEY , JERSEY , ISLE OF MAN , TANZANIA , UNITED STATES OF AMERICA (USA) , UNITED STATES VIRGIN ISLANDS , BURKINA FASO , URUGUAY , UZBEKISTAN , VENEZUELA , WALLIS AND FUTUNA , SAMOA , YEMEN , Vojvodina , ZAMBIA , Cyprus and Sovereign Base Areas Overseas Territory , CYPRUS, Non-European Union (Northern Cyprus) , CYPRUS Not otherwise specified , SPAIN exc Canary Islands , CANARY ISLANDS , SPAIN Not specified if mainland or Canaries , ENGLAND , NORTHERN IRELAND , SCOTLAND , WALES , GREAT BRITAIN Not otherwise specified , UNITED KINGDOM Not otherwise specified , CHANNEL ISLANDS Not otherwise specified , Kosovo , CZECHOSLOVAKIA Not otherwise specified , SOVIET UNION (USSR) Not otherwise specified , YUGOSLAVIA Not otherwise specified , SERBIA AND MONTENEGRO Not otherwise specified , EUROPE Not otherwise specified , AFRICA Not otherwise specified , MIDDLE EAST Not otherwise specified , ASIA exc Middle East Not otherwise specified , NORTH AMERICA Not otherwise specified , CENTRAL AMERICA Not otherwise specified , SOUTH AMERICA Not otherwise specified , Caribbean and West Indies not else where specified , ANTARCTICA AND OCEANIA Not otherwise specif'd , NETHERLANDS ANTILLES Not otherwise specified , AT SEA , IN THE AIR ","object","For_which_country_do_you_holdentitled_to_hold_a_passport"
"CITIZEN2","Citizen 2","AFGHANISTAN , ALBANIA , ANTARCTICA , ALGERIA , AMERICAN SAMOA , ANDORRA , ANGOLA , ANTIGUA AND BARBUDA , AZERBAIJAN , ARGENTINA , AUSTRALIA , AUSTRIA , BAHAMAS, THE , BAHRAIN , BANGLADESH , ARMENIA , BARBADOS , BELGIUM , BERMUDA , BHUTAN , BOLIVIA , BOSNIA AND HERZEGOVINA , BOTSWANA , BOUVET ISLAND , BRAZIL , BELIZE , BRITISH INDIAN OCEAN TERRITORY , SOLOMON ISLANDS , BRITISH VIRGIN ISLANDS , BRUNEI (Brunei Darussalam) , BULGARIA , MYANMAR (BURMA) , BURUNDI , BELARUS , CAMBODIA , CAMEROON , CANADA , CAPE VERDE , CAYMAN ISLANDS , CENTRAL AFRICAN REPUBLIC , SRI LANKA , CHAD , CHILE , CHINA, PEOPLE'S REPUBLIC OF , CHINA (TAIWAN) , CHRISTMAS ISLAND , COCOS (KEELING) ISLANDS , COLOMBIA , COMOROS , MAYOTTE (Mahore) , CONGO (Congo-Brazzaville) , CONGO, DEMOCRATIC REPUBLIC OF (Congo-Kinsala , COOK ISLANDS , COSTA RICA , CROATIA , CUBA , CZECH REPUBLIC , BENIN , DENMARK , DOMINICA , DOMINICAN REPUBLIC , ECUADOR , EL SALVADOR , EQUATORIAL GUINEA , ETHIOPIA , ERITREA , ESTONIA , FAROE ISLANDS , FALKLAND ISLANDS , SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS , FIJI , FINLAND , ALAND ISLANDS , FRANCE , FRENCH GUIANA , FRENCH POLYNESIA , FRENCH SOUTHERN TERRITORIES , DJIBOUTI , GABON , GEORGIA , GAMBIA, THE , OCCUPIED PALESTINIAN TERRITORIES , GERMANY , GHANA , GIBRALTAR , KIRIBATI , GREECE (Hellenic Republic) , GREENLAND , GRENADA , GUADELOUPE , GUAM , GUATEMALA , GUINEA , GUYANA , HAITI , HEARD ISLAND AND MCDONALD ISLANDS , VATICAN CITY (Holy See) , HONDURAS , HONG KONG (Special Admin Region of China) , HUNGARY , ICELAND , INDIA (Bharat) , INDONESIA , IRAN , IRAQ , IRELAND , ISRAEL , ITALY , IVORY COAST (COTE D'IVOIRE) , JAMAICA , JAPAN , KAZAKHSTAN , JORDAN , KENYA , KOREA (NORTH) , KOREA (SOUTH) , KUWAIT , KYRGYSTAN (Kirgizia) , LAOS , LEBANON , LESOTHO , LATVIA , LIBERIA , LIBYA (Libyan Arab Jamahiriya) , LIECHTENSTEIN , LITHUANIA , LUXEMBOURG , MACAO (Special Admin Region of China) , MADAGASCAR (Malagasy Republic) , MALAWI , MALAYSIA , MALDIVES , MALI , MALTA , MARTINIQUE , MAURITANIA , MAURITIUS , MEXICO (United Mexican States) , MONACO , MONGOLIA , MOLDOVA , MONTENEGRO , MONTSERRAT , MOROCCO , MOZAMBIQUE , OMAN , NAMIBIA , NAURU , NEPAL , NETHERLANDS , Dutch West Indies (NETHERLANDS ANTILLES) , Curacao , ARUBA , St Maarten (Dutch part) , Bonaire, St Eustatius & Saba , NEW CALEDONIA , VANUATU , NEW ZEALAND , NICARAGUA , NIGER , NIGERIA , NIUE , NORFOLK ISLAND , NORWAY , NORTHERN MARIANA ISLANDS , UNITED STATES MINOR OUTLYING ISLANDS , MICRONESIA , MARSHALL ISLANDS , PALAU , PAKISTAN , PANAMA , PAPUA NEW GUINEA , PARAGUAY , PERU , PHILIPPINES , PITCAIRN, HENDERSON, DUCIE ANS OENO ISLANDS , POLAND , PORTUGAL , GUINEA-BISSAU , EAST TIMOR (Timor-Leste) , PUERTO RICO (Porto Rico) , QATAR , REUNION , ROMANIA , RUSSIA (Russian Federation) , RWANDA , St Barthelemy , ST HELENA , ST KITTS AND NEVIS , ANGUILLA , ST LUCIA , St Martin (French part) , ST PIERRE AND MIQUELON , ST VINCENT AND THE GRENADINES , SAN MARINO , SAO TOME AND PRINCIPE , SAUDI ARABIA , SENEGAL , SERBIA , SEYCHELLES , SIERRA LEONE , SINGAPORE , SLOVAKIA , VIETNAM , SLOVENIA , SOMALIA , SOUTH AFRICA , ZIMBABWE , SOUTH SUDAN , SUDAN , WESTERN SAHARA , SUDAN , SURINAM (Sranang) , SVALBARD AND JAN MAYEN , SWAZILAND , SWEDEN , SWITZERLAND (Swiss/Helvetic Confederation) , SYRIA (Syrian Arab Republic) , TAJIKISTAN , THAILAND , TOGO , TOKELAU , TONGA , TRINIDAD AND TOBAGO , UNITED ARAB EMIRATES , TUNISIA (Tunisian Republic) , TURKEY , TURKMENISTAN (Turkmania) , TURKS AND CAICOS ISLANDS , TUVALU , UGANDA , UKRAINE , MACEDONIA , EGYPT , GUERNSEY , JERSEY , ISLE OF MAN , TANZANIA , UNITED STATES OF AMERICA (USA) , UNITED STATES VIRGIN ISLANDS , BURKINA FASO , URUGUAY , UZBEKISTAN , VENEZUELA , WALLIS AND FUTUNA , SAMOA , YEMEN , Vojvodina , ZAMBIA , Cyprus and Sovereign Base Areas Overseas Territory , CYPRUS, Non-European Union (Northern Cyprus) , CYPRUS Not otherwise specified , SPAIN exc Canary Islands , CANARY ISLANDS , SPAIN Not specified if mainland or Canaries , ENGLAND , NORTHERN IRELAND , SCOTLAND , WALES , GREAT BRITAIN Not otherwise specified , UNITED KINGDOM Not otherwise specified , CHANNEL ISLANDS Not otherwise specified , Kosovo , CZECHOSLOVAKIA Not otherwise specified , SOVIET UNION (USSR) Not otherwise specified , YUGOSLAVIA Not otherwise specified , SERBIA AND MONTENEGRO Not otherwise specified , EUROPE Not otherwise specified , AFRICA Not otherwise specified , MIDDLE EAST Not otherwise specified , ASIA exc Middle East Not otherwise specified , NORTH AMERICA Not otherwise specified , CENTRAL AMERICA Not otherwise specified , SOUTH AMERICA Not otherwise specified , Caribbean and West Indies not else where specified , ANTARCTICA AND OCEANIA Not otherwise specif'd , NETHERLANDS ANTILLES Not otherwise specified , AT SEA , IN THE AIR ","object","Citizen_2"
"COHABIT","Whether cohabitee","Yes , No ","object","Whether_cohabitee"
"CONTUK","Whether lived in UK continuously since first arrival","Yes , No ","object","Whether_lived_in_UK_continuously_since_first_arrival"
"CONVBL","Whether person boarder/lodger","A boarder , A lodger , Neither a boarder or lodger ","object","Whether_person_boarderlodger"
"CORIGN","Country of origin","England , Wales , Scotland , Northern Ireland , UK, Britain , Republic of Ireland , India , Pakistan , Poland , Other ","object","Country_of_origin"
"CORIGOTH","Country of origin (oth)","AFGHANISTAN , ALBANIA , ANTARCTICA , ALGERIA , AMERICAN SAMOA , ANDORRA , ANGOLA , ANTIGUA AND BARBUDA , AZERBAIJAN , ARGENTINA , AUSTRALIA , AUSTRIA , BAHAMAS, THE , BAHRAIN , BANGLADESH , ARMENIA , BARBADOS , BELGIUM , BERMUDA , BHUTAN , BOLIVIA , BOSNIA AND HERZEGOVINA , BOTSWANA , BOUVET ISLAND , BRAZIL , BELIZE , BRITISH INDIAN OCEAN TERRITORY , SOLOMON ISLANDS , BRITISH VIRGIN ISLANDS , BRUNEI (Brunei Darussalam) , BULGARIA , MYANMAR (BURMA) , BURUNDI , BELARUS , CAMBODIA , CAMEROON , CANADA , CAPE VERDE , CAYMAN ISLANDS , CENTRAL AFRICAN REPUBLIC , SRI LANKA , CHAD , CHILE , CHINA, PEOPLE'S REPUBLIC OF , CHINA (TAIWAN) , CHRISTMAS ISLAND , COCOS (KEELING) ISLANDS , COLOMBIA , COMOROS , MAYOTTE (Mahore) , CONGO (Congo-Brazzaville) , CONGO, DEMOCRATIC REPUBLIC OF (Congo-Kinsala , COOK ISLANDS , COSTA RICA , CROATIA , CUBA , CZECH REPUBLIC , BENIN , DENMARK , DOMINICA , DOMINICAN REPUBLIC , ECUADOR , EL SALVADOR , EQUATORIAL GUINEA , ETHIOPIA , ERITREA , ESTONIA , FAROE ISLANDS , FALKLAND ISLANDS , SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS , FIJI , FINLAND , ALAND ISLANDS , FRANCE , FRENCH GUIANA , FRENCH POLYNESIA , FRENCH SOUTHERN TERRITORIES , DJIBOUTI , GABON , GEORGIA , GAMBIA, THE , OCCUPIED PALESTINIAN TERRITORIES , GERMANY , GHANA , GIBRALTAR , KIRIBATI , GREECE (Hellenic Republic) , GREENLAND , GRENADA , GUADELOUPE , GUAM , GUATEMALA , GUINEA , GUYANA , HAITI , HEARD ISLAND AND MCDONALD ISLANDS , VATICAN CITY (Holy See) , HONDURAS , HONG KONG (Special Admin Region of China) , HUNGARY , ICELAND , INDIA (Bharat) , INDONESIA , IRAN , IRAQ , IRELAND , ISRAEL , ITALY , IVORY COAST (COTE D'IVOIRE) , JAMAICA , JAPAN , KAZAKHSTAN , JORDAN , KENYA , KOREA (NORTH) , KOREA (SOUTH) , KUWAIT , KYRGYSTAN (Kirgizia) , LAOS , LEBANON , LESOTHO , LATVIA , LIBERIA , LIBYA (Libyan Arab Jamahiriya) , LIECHTENSTEIN , LITHUANIA , LUXEMBOURG , MACAO (Special Admin Region of China) , MADAGASCAR (Malagasy Republic) , MALAWI , MALAYSIA , MALDIVES , MALI , MALTA , MARTINIQUE , MAURITANIA , MAURITIUS , MEXICO (United Mexican States) , MONACO , MONGOLIA , MOLDOVA , MONTENEGRO , MONTSERRAT , MOROCCO , MOZAMBIQUE , OMAN , NAMIBIA , NAURU , NEPAL , NETHERLANDS , Dutch West Indies (NETHERLANDS ANTILLES) , Curacao , ARUBA , St Maarten (Dutch part) , Bonaire, St Eustatius & Saba , NEW CALEDONIA , VANUATU , NEW ZEALAND , NICARAGUA , NIGER , NIGERIA , NIUE , NORFOLK ISLAND , NORWAY , NORTHERN MARIANA ISLANDS , UNITED STATES MINOR OUTLYING ISLANDS , MICRONESIA , MARSHALL ISLANDS , PALAU , PAKISTAN , PANAMA , PAPUA NEW GUINEA , PARAGUAY , PERU , PHILIPPINES , PITCAIRN, HENDERSON, DUCIE ANS OENO ISLANDS , POLAND , PORTUGAL , GUINEA-BISSAU , EAST TIMOR (Timor-Leste) , PUERTO RICO (Porto Rico) , QATAR , REUNION , ROMANIA , RUSSIA (Russian Federation) , RWANDA , St Barthelemy , ST HELENA , ST KITTS AND NEVIS , ANGUILLA , ST LUCIA , St Martin (French part) , ST PIERRE AND MIQUELON , ST VINCENT AND THE GRENADINES , SAN MARINO , SAO TOME AND PRINCIPE , SAUDI ARABIA , SENEGAL , SERBIA , SEYCHELLES , SIERRA LEONE , SINGAPORE , SLOVAKIA , VIETNAM , SLOVENIA , SOMALIA , SOUTH AFRICA , ZIMBABWE , SOUTH SUDAN , SUDAN , WESTERN SAHARA , SUDAN , SURINAM (Sranang) , SVALBARD AND JAN MAYEN , SWAZILAND , SWEDEN , SWITZERLAND (Swiss/Helvetic Confederation) , SYRIA (Syrian Arab Republic) , TAJIKISTAN , THAILAND , TOGO , TOKELAU , TONGA , TRINIDAD AND TOBAGO , UNITED ARAB EMIRATES , TUNISIA (Tunisian Republic) , TURKEY , TURKMENISTAN (Turkmania) , TURKS AND CAICOS ISLANDS , TUVALU , UGANDA , UKRAINE , MACEDONIA , EGYPT , GUERNSEY , JERSEY , ISLE OF MAN , TANZANIA , UNITED STATES OF AMERICA (USA) , UNITED STATES VIRGIN ISLANDS , BURKINA FASO , URUGUAY , UZBEKISTAN , VENEZUELA , WALLIS AND FUTUNA , SAMOA , YEMEN , Vojvodina , ZAMBIA , Cyprus and Sovereign Base Areas Overseas Territory , CYPRUS, Non-European Union (Northern Cyprus) , CYPRUS Not otherwise specified , SPAIN exc Canary Islands , CANARY ISLANDS , SPAIN Not specified if mainland or Canaries , ENGLAND , NORTHERN IRELAND , SCOTLAND , WALES , GREAT BRITAIN Not otherwise specified , UNITED KINGDOM Not otherwise specified , CHANNEL ISLANDS Not otherwise specified , Kosovo , CZECHOSLOVAKIA Not otherwise specified , SOVIET UNION (USSR) Not otherwise specified , YUGOSLAVIA Not otherwise specified , SERBIA AND MONTENEGRO Not otherwise specified , EUROPE Not otherwise specified , AFRICA Not otherwise specified , MIDDLE EAST Not otherwise specified , ASIA exc Middle East Not otherwise specified , NORTH AMERICA Not otherwise specified , CENTRAL AMERICA Not otherwise specified , SOUTH AMERICA Not otherwise specified , Caribbean and West Indies not else where specified , ANTARCTICA AND OCEANIA Not otherwise specif'd , NETHERLANDS ANTILLES Not otherwise specified , AT SEA , IN THE AIR ","object","Country_of_origin_oth"
"CVHT","Whether heating incl (boarders/lodgers)","Included , Paid for separately ","object","Whether_heating_incl_boarderslodgers"
"CVPAY","Amount of rent after state benefits (boarders/lodgers)","","object","Amount_of_rent_after_state_benefits_boarderslodgers"
"CVPD","Pcode: amount of rent after HB (boarders/lodgers)","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_amount_of_rent_after_HB_boarderslodgers"
"DEPEND","Status indicator for adult","Still an adult , 16 - 19 years old AND in F/T education , 0-15 Years Old ","object","Status_indicator_for_adult"
"DOB","Date of Birth","","object","Date_of_Birth"
"DVMARDF","De facto marital status","Married/civil partnership , Cohabiting , Single , Widowed , Divorced/civil partnership dissolved , Separated ","object","De_facto_marital_status"
"ELIGADLT","Eligible Adult (derived)","Yes , No ","object","Eligible_Adult_derived"
"ELIGCHLD","Eligible Child (derived)","Yes , No ","object","Eligible_Child_derived"
"FTED","Whether presently in full time education","Yes , No ","object","Whether_presently_in_full_time_education"
"GRANT","Whether receiving an award","Yes , No ","object","Whether_receiving_an_award"
"GRTAMT1","Current value of 1st award (excl fees)","","object","Current_value_of_1st_award_excl_fees"
"GRTAMT2","Current value of 2nd award (excl fees)","","object","Current_value_of_2nd_award_excl_fees"
"GRTDIR1","Amount of 1st award paid direct","","object","Amount_of_1st_award_paid_direct"
"GRTDIR2","Amount of 2nd award paid direct","","object","Amount_of_2nd_award_paid_direct"
"GRTNUM","Number of awards or scholarships","One , Two , Three or more ","object","Number_of_awards_or_scholarships"
"GRTSCE1","Source of first award","State , Private , Overseas ","object","Source_of_first_award"
"GRTSCE2","Source of second award","State , Private , Overseas ","object","Source_of_second_award"
"GRTVAL1","Current value of 1st award (incl fees)","","object","Current_value_of_1st_award_incl_fees"
"GRTVAL2","Current value of 2nd award (incl fees)","","object","Current_value_of_2nd_award_incl_fees"
"HEATHCH","How is your health in general","Very Good , Good , Fair , Bad , Very Bad ","object","How_is_your_health_in_general"
"HHOLDER","Householder status","Yes , No ","object","Householder_status"
"HSVPER","Receives Healthy Start Vouchers","Yes , No ","object","Receives_Healthy_Start_Vouchers"
"ISSUE","Whether Mainstage or Reissue","Mainstage , Reissue ","object","Whether_Mainstage_or_Reissue"
"LAREG","Whether registered disabled (LA/SS)","Yes , No ","object","Whether_registered_disabled_LASS"
"MS","Marital status","Single, never married , Married , Civil Partnership , Married and separated , Divorced , Widowed , Spontaneous: Civil partnership and separated , Spontaneous: Civil partnership dissolved , Spontaneous: A surviving civil partner ","object","Marital_status"
"OTHPASS","Do you hold /entitled to hold a passport for another country","Yes , No ","object","Do_you_hold_entitled_to_hold_a_passport_for_another_country"
"PARENT1","Person number of 1st parent","Person 1 , Person 2 , Person 3 , Person 4 , Person 5 , Person 6 , Person 7 , Person 8 , Person 9 , Person 10 , Person 11 , Person 12 , Person 13 , Person 14 , Not a household member ","object","Person_number_of_1st_parent"
"PARENT2","Person number of 2nd parent","Person 1 , Person 2 , Person 3 , Person 4 , Person 5 , Person 6 , Person 7 , Person 8 , Person 9 , Person 10 , Person 11 , Person 12 , Person 13 , Person 14 , Not a household member ","object","Person_number_of_2nd_parent"
