"Variable","Variable Label","Possible Values","Column Type","Column Name"
"NUMEMP","How many people work for your employer","1-10 , 11-19 , 20-24 , Don't know but under 25 , 25-49 , 50-249 , 250-499 , Don't know but between 50 and 499 , 500 or more ","object","How_many_people_work_for_your_employer"
"NUMETEN","Number of employees at place of work","","int64","Number_of_employees_at_place_of_work"
"OREMP","Number of employees in organisation","One (respondent) , 2-4 , 5-9 , 10-19 , 20-49 , 50-99 , 100-249 , 250-499 , or 500 or more ","object","Number_of_employees_in_organisation"
"OTHDED01","Whether amount deducted:pension","Yes , No , None ","object","Whether_amount_deductedpension"
"OTHDED02","Whether amount deducted: AVCs","Yes , No , None ","object","Whether_amount_deducted_AVCs"
"OTHDED03","Whether amount deducted: Union fees","Yes , No , None ","object","Whether_amount_deducted_Union_fees"
"OTHDED04","Whether amount deducted: friendly socs","Yes , No , None ","object","Whether_amount_deducted_friendly_socs"
"OTHDED05","Whether amount deducted: sports,social","Yes , No , None ","object","Whether_amount_deducted_sportssocial"
"OTHDED06","Whether amount deducted: loan repayment","Yes , No , None ","object","Whether_amount_deducted_loan_repayment"
"OTHDED07","Whether amount deducted: Medical Ins","Yes , No , None ","object","Whether_amount_deducted_Medical_Ins"
"OTHDED08","Whether amount deducted: Charities","Yes , No , None ","object","Whether_amount_deducted_Charities"
"OTHDED09","Whether amount deducted: Student Loans","Yes , No , None ","object","Whether_amount_deducted_Student_Loans"
"OTHDED10","Whether amount deducted: Other","Yes , No , None ","object","Whether_amount_deducted_Other"
"OWNAMT","Amount of drawings from business","","float64","Amount_of_drawings_from_business"
"OWNOTAMT","Amount:  Other drawings from business","","float64","Amount_Other_drawings_from_business"
"OWNOTHER","Receive any other income from business","Yes , No ","object","Receive_any_other_income_from_business"
"OWNSUM","Whether draw money from the business","Yes , No ","object","Whether_draw_money_from_the_business"
"PAPERIOD","How many weeks is,was your employer paying SAP","1 week , 2 weeks , 3 weeks , 4 weeks , 5 weeks , 6 weeks , 7 weeks , 8 weeks , 9 weeks , 10 weeks , 11 weeks , 12 weeks , 13 weeks , 14 weeks , 15 weeks , 16 weeks , 17 weeks , 18 weeks , 19 weeks , 20 weeks , 21 weeks , 22 weeks , 23 weeks , 24 weeks , 25 weeks , 26 weeks ","int64","How_many_weeks_iswas_your_employer_paying_SAP"
"PAYAMT","Amount of last take home pay","","float64","Amount_of_last_take_home_pay"
"PAYDAT","Date last paid","","object","Date_last_paid"
"PAYE","Amount deducted for PAYE","","float64","Amount_deducted_for_PAYE"
"PAYPD","Pcode: amount of last take home pay","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_amount_of_last_take_home_pay"
"PAYSLIP","Whether payslip consulted","Latest , Old , Not consulted , None provided by employer , No payslip available as electronic payslip provided ","object","Whether_payslip_consulted"
"PAYUSL","Usual pay after all deductions","Yes , No , No such thing as usual amount ","object","Usual_pay_after_all_deductions"
"POTHR","hours of paid overtime worked per week","","float64","hours_of_paid_overtime_worked_per_week"
"PPPERIOD","How many weeks is,was your employer paying SPP","1 week , 2 weeks , 3 weeks , 4 weeks , 5 weeks , 6 weeks , 7 weeks , 8 weeks ","object","How_many_weeks_iswas_your_employer_paying_SPP"
"PRBEFORE","Amount of profit before tax","","float64","Amount_of_profit_before_tax"
"PREVMTH","Month started previous job","January , February , March , April , May , June , July , August , September , October , November , December ","object","Month_started_previous_job"
"PREVYR","Year started previous job","","int64","Year_started_previous_job"
"PROFDOCS","Documents consulted for profit figures","Notice of Tax Assessment , Annual accounts (incl. summary) , Tax Return (self-employment section) , Some other document , No document consulted ","object","Documents_consulted_for_profit_figures"
"PROFIT1","Amount of net profit or loss","","float64","Amount_of_net_profit_or_loss"
"PROFIT2","Whether PROFIT1 is a profit or loss","Profit/earnings , Loss ","object","Whether_PROFIT1_is_a_profit_or_loss"
"PROFNI","Before or after NI deductions","Before , After , Not applicable (no lump sum NI) ","object","Before_or_after_NI_deductions"
"PROFTAX","Whether PROFIT1 before or after tax","Yes (before tax) , No (after tax) ","object","Whether_PROFIT1_before_or_after_tax"
"RSPOTH","Whether formal respons for supervising","Yes , No ","object","Whether_formal_respons_for_supervising"
"SALSAC","Whether benefit-in-kind received in lieu of salary,wages","Yes , No ","object","Whether_benefitinkind_received_in_lieu_of_salarywages"
"SAPAMT","Amount included in last wage for SAP","","int64","Amount_included_in_last_wage_for_SAP"
"SE1","Start date for PROFIT1","","object","Start_date_for_PROFIT1"
"SE2","End date for PROFIT1","","object","End_date_for_PROFIT1"
"SECTOR","Indusry sector","Private firm or business, a limited company , Some other kind of organisation ","object","Indusry_sector"
"SECTRNP","Other kind of organisation type","A public limited company/plc , A nationalised industry/state corporation , Central government or civil service , Local government or council , A university or other grant funded education establishment , A Health Authority or NHS Trust , A charity, voluntary organisation or trust , The armed forces , Some other kind of organisation ","object","Other_kind_of_organisation_type"
"SEEND","Date ceased to be self-employed","","object","Date_ceased_to_be_selfemployed"
"SEINCAMT","What is your income from this business","","float64","What_is_your_income_from_this_business"
"SEINCWM","Whether SEINCAMT weekly,monthly","Weekly income , Monthly income ","object","Whether_SEINCAMT_weeklymonthly"
"SELWKS","No of weeks self-employed in last 12mths","","int64","No_of_weeks_selfemployed_in_last_12mths"
"SENIIAMT","Amount of National insurance lump sum","","float64","Amount_of_National_insurance_lump_sum"
"SENIINC","Whether SETAXAMT includes lump sum NI","Yes , No ","object","Whether_SETAXAMT_includes_lump_sum_NI"
"SENILAMT","Amount of lump sum NI (s-empl)","","float64","Amount_of_lump_sum_NI_sempl"
"SENILUMP","Whether made any lump sum NI (s-empl)","Yes , No ","object","Whether_made_any_lump_sum_NI_sempl"
"SENIRAMT","Amount of last regular NI (s-empl)","","float64","Amount_of_last_regular_NI_sempl"
"SENIREG","Whether make regular NI payment (s-empl)","Yes , No ","object","Whether_make_regular_NI_payment_sempl"
"SENIRPD","Pcode:amount of last regular NI (s-empl)","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcodeamount_of_last_regular_NI_sempl"
"SETAX","Whether paid any income tax (s-empl)","Yes , No ","object","Whether_paid_any_income_tax_sempl"
"SETAXAMT","Amount of tax in last 12mths (s-empl)","","float64","Amount_of_tax_in_last_12mths_sempl"
"SMPAMT","Amount included in last wage for SMP","","float64","Amount_included_in_last_wage_for_SMP"
"SMPRATE","Higher,lower rate of SMP","Higher rate , Lower rate ","object","Higherlower_rate_of_SMP"
"SOLE","Whether sole owner of business","Sole ownership , In partnership ","object","Whether_sole_owner_of_business"
"SPNAMT","Amount received for smart pension","","float64","Amount_received_for_smart_pension"
"SPNPD","Pcode: smart pension","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_smart_pension"
"SPNSAC","Smart pension received in lieu of salary,wages","Yes , No ","object","Smart_pension_received_in_lieu_of_salarywages"
"SPNUAMT","Usual amount  received for smart pension","","float64","Usual_amount_received_for_smart_pension"
"SPNUPD","Pcode: Usual amount for smart pension","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_Usual_amount_for_smart_pension"
"SPNUSU","Whether Usual amount for smart pension","Yes , No , No such thing as usual ","object","Whether_Usual_amount_for_smart_pension"
"SPPAMT","Amount included in last wage for SPP","","float64","Amount_included_in_last_wage_for_SPP"
"SSPAMT","Amount included in last wage for SSP","","float64","Amount_included_in_last_wage_for_SSP"
"TAXAMT","Amount of refund of income tax","","float64","Amount_of_refund_of_income_tax"
"TAXDAMT","How much income tax deducted last time","","float64","How_much_income_tax_deducted_last_time"
"TAXDPD","Pcode: Tax","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_Tax"
"TOTUS1","Usual Hrs Wrkd Week - no wrk overtime","","float64","Usual_Hrs_Wrkd_Week__no_wrk_overtime"
"UBONAMT","Amount of bonus included in usual pay","","float64","Amount_of_bonus_included_in_usual_pay"
"UBONINC","Whether usual net pay includes bonus","Yes , No ","object","Whether_usual_net_pay_includes_bonus"
"UDEDUC1","Amount deducted: pension","","float64","Amount_deducted_pension"
"UDEDUC2","Amount deducted: AVCs","","int64","Amount_deducted_AVCs"
"UDEDUC3","Amount deducted: Union fees","","float64","Amount_deducted_Union_fees"
"UDEDUC4","Amount deducted: friendly socs","","int64","Amount_deducted_friendly_socs"
"UDEDUC5","Amount deducted: sports,social","","int64","Amount_deducted_sportssocial"
"UDEDUC6","Amount deducted: loan repayment","","float64","Amount_deducted_loan_repayment"
"UDEDUC7","Amount deducted: Medical Ins","","int64","Amount_deducted_Medical_Ins"
"UDEDUC8","Amount deducted: Charities","","float64","Amount_deducted_Charities"
"UDEDUC9","Amount deducted: Student Loan","","int64","Amount_deducted_Student_Loan"
"UGROSS","Usual gross pay - last pay not usual","","float64","Usual_gross_pay__last_pay_not_usual"
"UINCPAY1","Usual pay includes Statutory sick pay","Yes , No , None ","object","Usual_pay_includes_Statutory_sick_pay"
"UINCPAY2","Usual pay inc Statutory Maternity pay","Yes , No , None ","object","Usual_pay_inc_Statutory_Maternity_pay"
"UINCPAY3","Usual pay includes Income tax refund","Yes , No , None ","object","Usual_pay_includes_Income_tax_refund"
"UINCPAY4","Usual pay includes Mileage allowance","Yes , No , None ","object","Usual_pay_includes_Mileage_allowance"
"UINCPAY5","Usual pay includes Motoring expenses","Yes , No , None ","object","Usual_pay_includes_Motoring_expenses"
"UINCPAY6","Usual pay includes Statutory Paternity pay","Yes , No , None ","object","Usual_pay_includes_Statutory_Paternity_pay"
"UINCPAY7","Usual pay includes Statutory Adoption pay","Yes , No , None ","object","Usual_pay_includes_Statutory_Adoption_pay"
"UMILEAMT","Usual amount included for milage,motoring","","float64","Usual_amount_included_for_milagemotoring"
"UMOTAMT","Usual amount for motoring expenses","","float64","Usual_amount_for_motoring_expenses"
"UNETT","Usual net pay - last pay not usual","","float64","Usual_net_pay__last_pay_not_usual"
"UOTHDE01","Whether deducted: pension,superannuation","Yes , No , None ","object","Whether_deducted_pensionsuperannuation"
"UOTHDE02","Whether deducted: AVCs","Yes , No , None ","object","Whether_deducted_AVCs"
"UOTHDE03","Whether deducted: Union Fees","Yes , No , None ","object","Whether_deducted_Union_Fees"
"UOTHDE04","Whether deducted: friendly societies","Yes , No , None ","object","Whether_deducted_friendly_societies"
"UOTHDE05","Whether deducted: sports,social clubs","Yes , No , None ","object","Whether_deducted_sportssocial_clubs"
"UOTHDE06","Whether deducted: repayment of loan","Yes , No , None ","object","Whether_deducted_repayment_of_loan"
"UOTHDE07","Whether deducted: medical insurance","Yes , No , None ","object","Whether_deducted_medical_insurance"
"UOTHDE08","Whether deducted: charities","Yes , No , None ","object","Whether_deducted_charities"
"UOTHDE09","Whether deducted: student loans","Yes , No , None ","object","Whether_deducted_student_loans"
"UOTHDE10","Whether deducted: other","Yes , No , None ","object","Whether_deducted_other"
"UOTHDTOT","Total Amount of other deductions","","float64","Total_Amount_of_other_deductions"
"UOTHR","hours of unpaid overtime worked per week","","float64","hours_of_unpaid_overtime_worked_per_week"
"UPD","Pcode: amount of usual gross,net pay","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_amount_of_usual_grossnet_pay"
"USAPAMT","Amount included in usual wage for SAP","","int64","Amount_included_in_usual_wage_for_SAP"
"USMPAMT","Amount included in usual wage for SMP","","float64","Amount_included_in_usual_wage_for_SMP"
"USMPRATE","Higher,lower rate of SMP","Higher rate , Lower rate ","object","Higherlower_rate_of_SMP"
"USPPAMT","Amount included in usual wage for SPP","","int64","Amount_included_in_usual_wage_for_SPP"
"USSPAMT","Amount included in usual wage for SSP","","float64","Amount_included_in_usual_wage_for_SSP"
"USUHR","Usual Hours Worked a Week Excluding O,T","","float64","Usual_Hours_Worked_a_Week_Excluding_OT"
"UTAXAMT","Usual amount of refund of income tax","","float64","Usual_amount_of_refund_of_income_tax"
"VCHAMT","Amount received for the voucher(s)","","float64","Amount_received_for_the_vouchers"
"VCHPD","Pcode: voucher","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","object","Pcode_voucher"
"VCHSAC","Voucher received in lieu of salary,wages","Yes , No ","object","Voucher_received_in_lieu_of_salarywages"
"VCHUAMT","Usual amount  received for the voucher","","int64","Usual_amount_received_for_the_voucher"
"VCHUPD","Pcode: Usual amount for voucher","1 week , 2 weeks , 3 weeks , 4 weeks , Calendar month , Two Calendar months , Eight times a year , Nine times a year , Ten times a year , Three months (13 weeks) , One Year/12  Months/52 Weeks , Other , Six months/26 Weeks , Less than 1 week , One off/lump sum ","int64","Pcode_Usual_amount_for_voucher"
"VCHUSU","Whether amount received usual for the voucher","Yes , No , No such thing as usual amount ","object","Whether_amount_received_usual_for_the_voucher"
"WHYNOU01","Why last pay not usual: tax rebate","Yes , No ","object","Why_last_pay_not_usual_tax_rebate"
"WHYNOU02","Why last pay not usual: tax","Yes , No ","object","Why_last_pay_not_usual_tax"
"WHYNOU03","Why last pay not usual: one-off payment","Yes , No ","object","Why_last_pay_not_usual_oneoff_payment"
"WHYNOU04","Why last pay not usual: back pay","Yes , No ","object","Why_last_pay_not_usual_back_pay"
"WHYNOU05","Why last pay not usual: unusual deduction,expenses","Yes , No ","object","Why_last_pay_not_usual_unusual_deductionexpenses"
"WHYNOU06","Why last pay not usual: new tax year","Yes , No ","object","Why_last_pay_not_usual_new_tax_year"
"WHYNOU07","Why last pay not usual: tax credits,SSP,SMP","Yes , No ","object","Why_last_pay_not_usual_tax_creditsSSPSMP"
"WHYNOU08","Why last pay not usual: wage,salary change","Yes , No ","object","Why_last_pay_not_usual_wagesalary_change"
"WHYNOU09","Why last pay not usual: change of job","Yes , No ","object","Why_last_pay_not_usual_change_of_job"
"WHYNOU10","Why last pay not usual: overtime","Yes , No ","object","Why_last_pay_not_usual_overtime"
"WHYNOU11","Why last pay not usual: work hours temporarily reduced","Yes , No ","object","Why_last_pay_not_usual_work_hours_temporarily_reduced"
"WHYNOU12","Why last pay not usual: deduction of pay due to absence","Yes , No ","object","Why_last_pay_not_usual_deduction_of_pay_due_to_absence"
"WHYNOU13","Why last pay not usual: Work hours,Pay ALWAYS varies","Yes , No ","object","Why_last_pay_not_usual_Work_hoursPay_ALWAYS_varies"
"WHYNOU14","Why last pay not usual: other","Yes , No ","object","Why_last_pay_not_usual_other"
"WORKACC","Separate accounts: personal and business","Yes , No ","object","Separate_accounts_personal_and_business"
"WORKMTH","Month started present job","January , February , March , April , May , June , July , August , September , October , November , December ","object","Month_started_present_job"
"WORKYR","Year started present job","","int64","Year_started_present_job"
"WRKPREV","What doing immediately before current job","In paid employment , Self-employed , Not in paid employment ","object","What_doing_immediately_before_current_job"
"YJBCHANG","What is the main reason for leaving your last job?","To take up or seek better job , End of a temporary contract , Obliged to stop by employer , Sale or closure of family business , To care for child or other dependant , Partner's job required move to other area , Marriage , Other reason ","object","What_is_the_main_reason_for_leaving_your_last_job"
"MONTH_","Month code (Source)","","int64","Month_code_Source"
