"Variable","Variable Label","Possible Values","Column Type","Column Name"
"AGES3","Age bands","0-4yrs, 5-9yrs, 10-15yrs, 16-19yrs, 20-24yrs, 25-29yrs, 30-34yrs, 35-39yrs, 40-44yrs, 45-49yrs, 50-54yrs, 55-59yrs, 60-64yrs, 65-69yrs, 70 and over","object","Age_bands"
"AGES4","Age bands","0-4yrs, 5-9yrs, 10-15yrs, 16-19yrs, 20-24yrs, 25-29yrs, 30-34yrs, 35-39yrs, 40-44yrs, 45-49yrs, 50-54yrs, 55-59yrs, 60-64yrs, 65-69yrs, 70 and over","object","Age_bands"
"AGES5","Age bands","0-4yrs, 5-9yrs, 10-15yrs, 16-19yrs, 20-24yrs, 25-29yrs, 30-34yrs, 35-39yrs, 40-44yrs, 45-49yrs, 50-54yrs, 55-59yrs, 60-64yrs, 65-69yrs, 70 and over","object","Age_bands"
"ANFLOW","Categories relating to labour force gross flows across all five quarters","Entering, In employment in all quarters (E), Unemployed in all quarters (U), Inactive in all quarters (N), In employment at first quarter; unemployed at final quarter (EU), In employment at first quarter; inactive at final quarter (EN), Unemployed at first quarter; inactive at final quarter (UN), Unemployed at first quarter; in employment at final quarter (UE), Inactive at first quarter; in employment at final quarter (NE), Inactive at first quarter; unemployed at final quarter (NU), Employed at first; unemployed; in employment at final quarter(EUE), Employed at first; inactive; in employment at final quarter (ENE), Unemployed at first; inactive; unemployed at final quarter (UNU), Unemployed at first; employed; unemployed at final quarter (UEU), Inactive at first; employed; inactive at final quarter (NEN), Inactive at first; unemployed; inactive at last quarter (NUN), Employed at first; unemployed; inactive at final quarter (EUN), Employed at first; inactive; unemployed at final quarter (ENU), Unemployed at first; employed; inactive at final quarter (UEN), Unemployed at first; inactive; employed at final quarter (UNE), Inactive at first; employed; unemployed at final quarter (NEU), Inactive at first; unemployed; employed at final quarter (NUE), 3 or 4 moves between categories, Leaving","object","Categories_relating_to_labour_force_gross_flows_across_all_fiv"
"APPR121","Completed apprenticeships","Yes, No, Did not know","object","Completed_apprenticeships"
"APPR122","Completed apprenticeships","Yes, No, Did not know","object","Completed_apprenticeships"
"APPR123","Completed apprenticeships","Yes, No, Did not know","object","Completed_apprenticeships"
"APPR124","Completed apprenticeships","Yes, No, Did not know","object","Completed_apprenticeships"
"APPR125","Completed apprenticeships","Yes, No, Did not know","object","Completed_apprenticeships"
"APRCURR1","Current apprenticeships","Yes, No, Dont Know","object","Current_apprenticeships"
"APRCURR2","Current apprenticeships","Yes, No, Dont Know","object","Current_apprenticeships"
"APRCURR3","Current apprenticeships","Yes, No, Dont Know","object","Current_apprenticeships"
"APRCURR4","Current apprenticeships","Yes, No, Dont Know","object","Current_apprenticeships"
"APRCURR5","Current apprenticeships","Yes, No, Dont Know","object","Current_apprenticeships"
"AYFL191","Age youngest child in family under 19","No dependent children aged under 19","object","Age_youngest_child_in_family_under_19"
"AYFL192","Age youngest child in family under 19","No dependent children aged under 19","object","Age_youngest_child_in_family_under_19"
"AYFL193","Age youngest child in family under 19","No dependent children aged under 19","object","Age_youngest_child_in_family_under_19"
"AYFL194","Age youngest child in family under 19","No dependent children aged under 19","object","Age_youngest_child_in_family_under_19"
"AYFL195","Age youngest child in family under 19","No dependent children aged under 19","object","Age_youngest_child_in_family_under_19"
"AYHL191","Age youngest child in household under 19","No dependent children aged under 19","object","Age_youngest_child_in_household_under_19"
"AYHL192","Age youngest child in household under 19","No dependent children aged under 19","object","Age_youngest_child_in_household_under_19"
"AYHL193","Age youngest child in household under 19","No dependent children aged under 19","object","Age_youngest_child_in_household_under_19"
"AYHL194","Age youngest child in household under 19","No dependent children aged under 19","object","Age_youngest_child_in_household_under_19"
"AYHL195","Age youngest child in household under 19","No dependent children aged under 19","object","Age_youngest_child_in_household_under_19"
"BEFOR1","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else","object","Activity_before_started_looking_for_work"
"BEFOR2","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else","object","Activity_before_started_looking_for_work"
"BEFOR3","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else","object","Activity_before_started_looking_for_work"
"BEFOR4","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else","object","Activity_before_started_looking_for_work"
"BEFOR5","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else","object","Activity_before_started_looking_for_work"
"BENFTS1","Whether claiming (other) State Benefits","Yes, No","object","Whether_claiming_other_State_Benefits"
"BENFTS2","Whether claiming (other) State Benefits","Yes, No","object","Whether_claiming_other_State_Benefits"
"BENFTS3","Whether claiming (other) State Benefits","Yes, No","object","Whether_claiming_other_State_Benefits"
"BENFTS4","Whether claiming (other) State Benefits","Yes, No","object","Whether_claiming_other_State_Benefits"
"BENFTS5","Whether claiming (other) State Benefits","Yes, No","object","Whether_claiming_other_State_Benefits"
"BUSHR1","Basic usual hours","97 or more","object","Basic_usual_hours"
"BUSHR2","Basic usual hours","97 or more","int64","Basic_usual_hours"
"BUSHR3","Basic usual hours","97 or more","object","Basic_usual_hours"
"BUSHR4","Basic usual hours","97 or more","object","Basic_usual_hours"
"BUSHR5","Basic usual hours","97 or more","object","Basic_usual_hours"
"CAIND1","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF","object","Childadult_indicator"
"CAIND2","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF","object","Childadult_indicator"
"CAIND3","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF","object","Childadult_indicator"
"CAIND4","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF","object","Childadult_indicator"
"CAIND5","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF","object","Childadult_indicator"
"CLIMS141","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits","object","Whether_claiming_unemployment_related_benefit"
"CLIMS142","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits","object","Whether_claiming_unemployment_related_benefit"
"CLIMS143","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits","object","Whether_claiming_unemployment_related_benefit"
"CLIMS144","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits","object","Whether_claiming_unemployment_related_benefit"
"CLIMS145","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits","object","Whether_claiming_unemployment_related_benefit"
"CONMON1","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December","object","Month_started_current_job"
"CONMON2","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December","object","Month_started_current_job"
"CONMON3","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December","object","Month_started_current_job"
"CONMON4","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December","object","Month_started_current_job"
"CONMON5","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December","object","Month_started_current_job"
"CONMPY1","Year started working for current employer","","int64","Year_started_working_for_current_employer"
"CONMPY2","Year started working for current employer","","int64","Year_started_working_for_current_employer"
"CONMPY3","Year started working for current employer","","int64","Year_started_working_for_current_employer"
"CONMPY4","Year started working for current employer","","int64","Year_started_working_for_current_employer"
"CONMPY5","Year started working for current employer","","int64","Year_started_working_for_current_employer"
"CONSEY1","Year started as self employed","","int64","Year_started_as_self_employed"
"CONSEY2","Year started as self employed","","int64","Year_started_as_self_employed"
"CONSEY3","Year started as self employed","","int64","Year_started_as_self_employed"
"CONSEY4","Year started as self employed","","int64","Year_started_as_self_employed"
"CONSEY5","Year started as self employed","","int64","Year_started_as_self_employed"
"CORFRSEM212","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM213","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM214","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM215","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM222","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM223","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM224","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM225","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM232","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM233","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM234","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM235","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM242","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM243","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM244","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM245","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","object","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFUREM1","Whether still being paid whilst job in on hold/affected by coronavirus","yes full pay,, yes partial pay,, or not being paid?","object","Whether_still_being_paid_whilst_job_in_on_holdaffected_by_coro"
"CORFUREM2","Whether still being paid whilst job in on hold/affected by coronavirus","yes full pay,, yes partial pay,, or not being paid?","object","Whether_still_being_paid_whilst_job_in_on_holdaffected_by_coro"
"CORFUREM3","Whether still being paid whilst job in on hold/affected by coronavirus","yes full pay,, yes partial pay,, or not being paid?","object","Whether_still_being_paid_whilst_job_in_on_holdaffected_by_coro"
"CORFUREM4","Whether still being paid whilst job in on hold/affected by coronavirus","yes full pay,, yes partial pay,, or not being paid?","object","Whether_still_being_paid_whilst_job_in_on_holdaffected_by_coro"
"CORFUREM5","Whether still being paid whilst job in on hold/affected by coronavirus","yes full pay,, yes partial pay,, or not being paid?","object","Whether_still_being_paid_whilst_job_in_on_holdaffected_by_coro"
"CORFURSEM1","Whether applied for coronavirus (COVID-19) Self-employment Income Support Scheme","Yes, No","object","Whether_applied_for_coronavirus_COVID19_Selfemployment_Income_"
"CORFURSEM2","Whether applied for coronavirus (COVID-19) Self-employment Income Support Scheme","Yes, No","object","Whether_applied_for_coronavirus_COVID19_Selfemployment_Income_"
"CORFURSEM3","Whether applied for coronavirus (COVID-19) Self-employment Income Support Scheme","Yes, No","object","Whether_applied_for_coronavirus_COVID19_Selfemployment_Income_"
"CORFURSEM4","Whether applied for coronavirus (COVID-19) Self-employment Income Support Scheme","Yes, No","object","Whether_applied_for_coronavirus_COVID19_Selfemployment_Income_"
"CORFURSEM5","Whether applied for coronavirus (COVID-19) Self-employment Income Support Scheme","Yes, No","object","Whether_applied_for_coronavirus_COVID19_Selfemployment_Income_"
"CORO12M2","Circumstances twelve months ago - COVID19","On Furlough, Receiving support through the Self Employed Income Support S, Neither of these","object","Circumstances_twelve_months_ago__COVID19"
"CORO12M3","Circumstances twelve months ago - COVID19","On Furlough, Receiving support through the Self Employed Income Support S, Neither of these","int64","Circumstances_twelve_months_ago__COVID19"
"CORO12M4","Circumstances twelve months ago - COVID19","On Furlough, Receiving support through the Self Employed Income Support S, Neither of these","int64","Circumstances_twelve_months_ago__COVID19"
"CORO12M5","Circumstances twelve months ago - COVID19","On Furlough, Receiving support through the Self Employed Income Support S, Neither of these","int64","Circumstances_twelve_months_ago__COVID19"
"CORO20A11","Whether sickness absence linked to coronavirus (COVID-19)","Yes, No","object","Whether_sickness_absence_linked_to_coronavirus_COVID19"
"CORO20A12","Whether sickness absence linked to coronavirus (COVID-19)","Yes, No","object","Whether_sickness_absence_linked_to_coronavirus_COVID19"
"CORO20A13","Whether sickness absence linked to coronavirus (COVID-19)","Yes, No","object","Whether_sickness_absence_linked_to_coronavirus_COVID19"
"CORO20A14","Whether sickness absence linked to coronavirus (COVID-19)","Yes, No","object","Whether_sickness_absence_linked_to_coronavirus_COVID19"
"CORO20A15","Whether sickness absence linked to coronavirus (COVID-19)","Yes, No","object","Whether_sickness_absence_linked_to_coronavirus_COVID19"
"CORO20A21","Whether reason worked fewer hours linked to coronavirus (COVID-19)","Yes, No","object","Whether_reason_worked_fewer_hours_linked_to_coronavirus_COVID1"
"CORO20A22","Whether reason worked fewer hours linked to coronavirus (COVID-19)","Yes, No","object","Whether_reason_worked_fewer_hours_linked_to_coronavirus_COVID1"
"CORO20A23","Whether reason worked fewer hours linked to coronavirus (COVID-19)","Yes, No","object","Whether_reason_worked_fewer_hours_linked_to_coronavirus_COVID1"
"CORO20A24","Whether reason worked fewer hours linked to coronavirus (COVID-19)","Yes, No","object","Whether_reason_worked_fewer_hours_linked_to_coronavirus_COVID1"
"CORO20A25","Whether reason worked fewer hours linked to coronavirus (COVID-19)","Yes, No","object","Whether_reason_worked_fewer_hours_linked_to_coronavirus_COVID1"
"CORO20A31","Whether working more hours was linked to coronavirus (COVID-19)","Yes, No","object","Whether_working_more_hours_was_linked_to_coronavirus_COVID19"
"CORO20A32","Whether working more hours was linked to coronavirus (COVID-19)","Yes, No","object","Whether_working_more_hours_was_linked_to_coronavirus_COVID19"
"CORO20A33","Whether working more hours was linked to coronavirus (COVID-19)","Yes, No","object","Whether_working_more_hours_was_linked_to_coronavirus_COVID19"
"CORO20A41","Was the reason for less pay linked to coronavirus (COVID-19)","Yes, No","object","Was_the_reason_for_less_pay_linked_to_coronavirus_COVID19"
"CORO20A42","Was the reason for less pay linked to coronavirus (COVID-19)","Yes, No","int64","Was_the_reason_for_less_pay_linked_to_coronavirus_COVID19"
"CORO20A43","Was the reason for less pay linked to coronavirus (COVID-19)","Yes, No","int64","Was_the_reason_for_less_pay_linked_to_coronavirus_COVID19"
"CORO20A44","Was the reason for less pay linked to coronavirus (COVID-19)","Yes, No","int64","Was_the_reason_for_less_pay_linked_to_coronavirus_COVID19"
"CORO20A45","Was the reason for less pay linked to coronavirus (COVID-19)","Yes, No","object","Was_the_reason_for_less_pay_linked_to_coronavirus_COVID19"
"CORO20B111","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B112","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B113","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B114","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B115","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B121","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B122","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B123","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B124","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B125","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B131","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B132","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B133","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B134","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B135","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B2011","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
"CORO20B2012","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
"CORO20B2013","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
"CORO20B2014","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
"CORO20B2015","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
"CORO20B2021","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
